Caldiserica	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum
Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Coprothermobacter
Firmicutes	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Coprothermobacter
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Petrotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Marinitoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Kosmotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Mesotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Mesotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Fervidobacterium
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Fervidobacterium
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermosipho
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermosipho
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
Synergistetes	Synergistia	Synergistales	Synergistaceae	Anaerobaculum
Synergistetes	Synergistia	Synergistales	Synergistaceae	Anaerobaculum
Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermovirga
Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes
Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminomonas
Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio
Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio
Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium
Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium
Synergistetes	Synergistia	Synergistales	Synergistaceae	Dethiosulfovibrio
Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter
Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella
Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella
Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium
Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides
Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix
Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium
Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium
Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola
Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Candidatus_Desulforudis
Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfurispora
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella
Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium
Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas
Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophothermus
Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliobacterium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Syntrophobotulus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaeromusa
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Pelosinus
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Pelosinus
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Sporomusa
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Thermosinus
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Acetonema
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Zymophilus
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Mitsuokella
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Mitsuokella
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Centipeda
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas
Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succinispira
